-20.0318 139.8519 251.0451817853385 reflection_top -0.08568895184475878
-51.9137 -139.6486 253.6274343713564 reflection_top 0.01965437161322825
11.7488 165.6004 243.05174071494957 reflection_top 0.016127264704095978
-5.8129 -131.6604 253.70718583386446 reflection_top 4.439463662038179E-4
-13.4605 151.0891 234.61783675761782 reflection_top -0.9244256116631959
19.2102 -169.3346 249.41430597609872 reflection_top 0.6983956558159434
-5.1671 174.951 152.64389931535985 reflection_top -0.8181660705650415
8.3599 -150.4615 249.23296028829662 reflection_top 0.5971255211489961
-26.4229 -146.1918 236.76113048489935 reflection_top 0.9862931800083743
-30.9453 167.6187 183.25024018663402 reflection_top -1.350115391086831
-20.4116 159.2055 201.59555113887788 reflection_top -0.3442627113161052
8.3607 -150.4618 249.23338003266124 reflection_top 0.5971623506936794
